,State,Year,Quarter,Pincode,Registered_users
580,arunachal-pradesh,2021,3,791110,30734
581,arunachal-pradesh,2021,3,791111,27265
582,arunachal-pradesh,2021,3,791113,19520
583,arunachal-pradesh,2021,3,791102,18855
584,arunachal-pradesh,2021,3,791001,14519
585,arunachal-pradesh,2021,3,792103,14068
586,arunachal-pradesh,2021,3,792001,11487
587,arunachal-pradesh,2021,3,790104,10467
588,arunachal-pradesh,2021,3,792110,9990
589,arunachal-pradesh,2021,3,791109,9111
590,arunachal-pradesh,2021,4,791110,32931
591,arunachal-pradesh,2021,4,791111,29128
592,arunachal-pradesh,2021,4,791113,20914
593,arunachal-pradesh,2021,4,791102,20261
594,arunachal-pradesh,2021,4,791001,15589
595,arunachal-pradesh,2021,4,792103,15154
596,arunachal-pradesh,2021,4,792001,12358
597,arunachal-pradesh,2021,4,790104,11211
598,arunachal-pradesh,2021,4,792110,10752
599,arunachal-pradesh,2021,4,791109,9729
600,arunachal-pradesh,2022,1,791110,34915
601,arunachal-pradesh,2022,1,791111,30912
602,arunachal-pradesh,2022,1,791113,22258
603,arunachal-pradesh,2022,1,791102,21601
604,arunachal-pradesh,2022,1,791001,16600
605,arunachal-pradesh,2022,1,792103,16282
606,arunachal-pradesh,2022,1,792001,13172
607,arunachal-pradesh,2022,1,790104,11905
608,arunachal-pradesh,2022,1,792110,11479
609,arunachal-pradesh,2022,1,791109,10306
610,arunachal-pradesh,2022,2,791110,36914
611,arunachal-pradesh,2022,2,791111,32620
612,arunachal-pradesh,2022,2,791113,23506
613,arunachal-pradesh,2022,2,791102,22850
614,arunachal-pradesh,2022,2,791001,17531
615,arunachal-pradesh,2022,2,792103,17259
616,arunachal-pradesh,2022,2,792001,13915
617,arunachal-pradesh,2022,2,790104,12565
618,arunachal-pradesh,2022,2,792110,12124
619,arunachal-pradesh,2022,2,791109,10908
620,arunachal-pradesh,2022,3,791110,39026
621,arunachal-pradesh,2022,3,791111,34393
622,arunachal-pradesh,2022,3,791113,24830
623,arunachal-pradesh,2022,3,791102,24093
624,arunachal-pradesh,2022,3,791001,18476
625,arunachal-pradesh,2022,3,792103,18186
626,arunachal-pradesh,2022,3,792001,14676
627,arunachal-pradesh,2022,3,790104,13227
628,arunachal-pradesh,2022,3,792110,12755
629,arunachal-pradesh,2022,3,791109,11498
630,arunachal-pradesh,2022,4,791110,40977
631,arunachal-pradesh,2022,4,791111,36205
632,arunachal-pradesh,2022,4,791113,26077
633,arunachal-pradesh,2022,4,791102,25161
634,arunachal-pradesh,2022,4,791001,19310
635,arunachal-pradesh,2022,4,792103,19033
636,arunachal-pradesh,2022,4,792001,15408
637,arunachal-pradesh,2022,4,790104,13837
638,arunachal-pradesh,2022,4,792110,13271
639,arunachal-pradesh,2022,4,791109,12089
640,arunachal-pradesh,2023,1,791110,42898
641,arunachal-pradesh,2023,1,791111,37844
642,arunachal-pradesh,2023,1,791113,27294
643,arunachal-pradesh,2023,1,791102,26359
644,arunachal-pradesh,2023,1,791001,20180
645,arunachal-pradesh,2023,1,792103,19898
646,arunachal-pradesh,2023,1,792001,16114
647,arunachal-pradesh,2023,1,790104,14456
648,arunachal-pradesh,2023,1,792110,13901
649,arunachal-pradesh,2023,1,791109,12653
650,arunachal-pradesh,2023,2,791110,44631
651,arunachal-pradesh,2023,2,791111,39368
652,arunachal-pradesh,2023,2,791113,28413
653,arunachal-pradesh,2023,2,791102,27575
654,arunachal-pradesh,2023,2,791001,21123
655,arunachal-pradesh,2023,2,792103,20822
656,arunachal-pradesh,2023,2,792001,16857
657,arunachal-pradesh,2023,2,790104,15049
658,arunachal-pradesh,2023,2,792110,14532
659,arunachal-pradesh,2023,2,791109,13123
660,assam,2018,1,781032,7209
661,assam,2018,1,781001,5507
662,assam,2018,1,781022,5418
663,assam,2018,1,781038,4731
664,assam,2018,1,783380,4571
665,assam,2018,1,785001,4526
666,assam,2018,1,781011,4127
667,assam,2018,1,786001,4122
668,assam,2018,1,781009,3639
669,assam,2018,1,781028,3517
670,assam,2018,2,781032,10189
671,assam,2018,2,781022,7914
672,assam,2018,2,781001,7685
673,assam,2018,2,781038,6711
674,assam,2018,2,783380,6411
675,assam,2018,2,785001,6375
676,assam,2018,2,781011,5954
677,assam,2018,2,786001,5881
678,assam,2018,2,781009,5216
679,assam,2018,2,781028,5010
680,assam,2018,3,781032,13555
681,assam,2018,3,781022,10377
682,assam,2018,3,781001,10057
683,assam,2018,3,785001,8633
684,assam,2018,3,781038,8582
685,assam,2018,3,783380,8312
686,assam,2018,3,781011,7916
687,assam,2018,3,786001,7732
688,assam,2018,3,781028,6759
689,assam,2018,3,781009,6651
690,assam,2018,4,781032,17802
691,assam,2018,4,781022,13976
692,assam,2018,4,781001,12969
693,assam,2018,4,781038,11283
694,assam,2018,4,785001,10937
695,assam,2018,4,783380,10374
696,assam,2018,4,781011,10054
697,assam,2018,4,786001,9765
698,assam,2018,4,781028,8801
699,assam,2018,4,781019,8559
700,assam,2019,1,781032,21003
701,assam,2019,1,781022,16624
702,assam,2019,1,781001,15399
703,assam,2019,1,781038,13630
704,assam,2019,1,785001,12724
705,assam,2019,1,783380,12282
706,assam,2019,1,781011,11982
707,assam,2019,1,786001,11437
708,assam,2019,1,781028,10474
709,assam,2019,1,781019,10045
710,assam,2019,2,781032,24543
711,assam,2019,2,781022,19460
712,assam,2019,2,781001,17922
713,assam,2019,2,781038,15681
714,assam,2019,2,783380,14452
715,assam,2019,2,785001,14373
716,assam,2019,2,781011,13970
717,assam,2019,2,786001,13366
718,assam,2019,2,781009,12874
719,assam,2019,2,781028,12313
720,assam,2019,3,781032,27912
721,assam,2019,3,781022,22162
722,assam,2019,3,781001,20205
723,assam,2019,3,781038,17651
724,assam,2019,3,783380,16289
725,assam,2019,3,785001,16065
726,assam,2019,3,781011,15923
727,assam,2019,3,781009,15432
728,assam,2019,3,786001,15231
729,assam,2019,3,781028,13989
730,assam,2019,4,781032,30419
731,assam,2019,4,781022,24236
732,assam,2019,4,781001,21980
733,assam,2019,4,781038,19306
734,assam,2019,4,783380,17946
735,assam,2019,4,785001,17515
736,assam,2019,4,781011,17500
737,assam,2019,4,781009,17023
738,assam,2019,4,786001,16755
739,assam,2019,4,781028,15378
740,assam,2020,1,781032,33205
741,assam,2020,1,781022,26607
742,assam,2020,1,781001,24106
743,assam,2020,1,781038,21242
744,assam,2020,1,783380,19871
745,assam,2020,1,781011,19355
746,assam,2020,1,785001,19193
747,assam,2020,1,781009,18666
748,assam,2020,1,786001,18552
749,assam,2020,1,781028,17121
750,assam,2020,2,781032,36494
751,assam,2020,2,781022,29237
752,assam,2020,2,781001,26634
753,assam,2020,2,781038,23439
754,assam,2020,2,783380,22873
755,assam,2020,2,781011,21654
756,assam,2020,2,785001,21271
757,assam,2020,2,786001,20738
758,assam,2020,2,781009,19800
759,assam,2020,2,781028,19046
760,assam,2020,3,781032,39646
761,assam,2020,3,781022,31853
762,assam,2020,3,781001,29045
763,assam,2020,3,781038,25600
764,assam,2020,3,783380,25150
765,assam,2020,3,781011,23762
766,assam,2020,3,785001,23212
767,assam,2020,3,786001,22736
768,assam,2020,3,781028,20913
769,assam,2020,3,781009,20809
770,assam,2020,4,781032,43335
771,assam,2020,4,781022,34873
772,assam,2020,4,781001,31894
773,assam,2020,4,781038,27985
774,assam,2020,4,783380,27308
775,assam,2020,4,781011,26044
776,assam,2020,4,785001,25298
777,assam,2020,4,786001,24846
778,assam,2020,4,781028,22952
779,assam,2020,4,782435,22802
780,assam,2021,1,781032,46783
781,assam,2021,1,781022,37652
782,assam,2021,1,781001,34483
783,assam,2021,1,781038,30260
784,assam,2021,1,783380,29414
785,assam,2021,1,781011,28064
786,assam,2021,1,785001,27259
787,assam,2021,1,786001,26762
788,assam,2021,1,781028,24813
789,assam,2021,1,782435,24658
790,assam,2021,2,781032,49999
791,assam,2021,2,781022,40254
792,assam,2021,2,781001,36847
793,assam,2021,2,781038,32353
794,assam,2021,2,783380,31551
795,assam,2021,2,781011,30045
796,assam,2021,2,785001,29194
797,assam,2021,2,786001,28664
798,assam,2021,2,781028,26557
799,assam,2021,2,782435,26455
800,assam,2021,3,781032,53594
801,assam,2021,3,781022,43191
802,assam,2021,3,781001,39514
803,assam,2021,3,781038,34724
804,assam,2021,3,783380,34031
805,assam,2021,3,781011,32293
806,assam,2021,3,785001,31327
807,assam,2021,3,786001,30785
808,assam,2021,3,782435,28639
809,assam,2021,3,781028,28555
810,assam,2021,4,781032,57249
811,assam,2021,4,781022,46108
812,assam,2021,4,781001,42225
813,assam,2021,4,781038,37135
814,assam,2021,4,783380,36481
815,assam,2021,4,781011,34495
816,assam,2021,4,785001,33508
817,assam,2021,4,786001,32892
818,assam,2021,4,782435,30729
819,assam,2021,4,781028,30534
820,assam,2022,1,781032,60632
821,assam,2022,1,781022,48859
822,assam,2022,1,781001,44765
823,assam,2022,1,781038,39366
824,assam,2022,1,783380,38840
825,assam,2022,1,781011,36583
826,assam,2022,1,785001,35517
827,assam,2022,1,786001,34879
828,assam,2022,1,782435,32753
829,assam,2022,1,781028,32414
830,assam,2022,2,781032,63866
831,assam,2022,2,781022,51543
832,assam,2022,2,781001,47222
833,assam,2022,2,781038,41519
834,assam,2022,2,783380,41067
835,assam,2022,2,781011,38612
836,assam,2022,2,785001,37438
837,assam,2022,2,786001,36760
838,assam,2022,2,782435,34642
839,assam,2022,2,781028,34231
840,assam,2022,3,781032,67280
841,assam,2022,3,781022,54277
842,assam,2022,3,781001,49784
843,assam,2022,3,781038,43745
844,assam,2022,3,783380,43396
845,assam,2022,3,781011,40762
846,assam,2022,3,785001,39413
847,assam,2022,3,786001,38716
848,assam,2022,3,782435,36615
849,assam,2022,3,781028,36089
850,assam,2022,4,781032,70664
851,assam,2022,4,781022,57039
852,assam,2022,4,781001,52292
853,assam,2022,4,781038,45987
854,assam,2022,4,783380,45548
855,assam,2022,4,781011,42885
856,assam,2022,4,785001,41419
857,assam,2022,4,786001,40689
858,assam,2022,4,782435,38441
859,assam,2022,4,781028,37934
860,assam,2023,1,781032,73878
861,assam,2023,1,781022,59721
862,assam,2023,1,781001,54745
863,assam,2023,1,781038,48134
864,assam,2023,1,783380,47759
865,assam,2023,1,781011,44810
866,assam,2023,1,785001,43324
867,assam,2023,1,786001,42577
868,assam,2023,1,782435,40288
869,assam,2023,1,781028,39737
870,assam,2023,2,781032,76617
871,assam,2023,2,781022,62035
872,assam,2023,2,781001,56858
873,assam,2023,2,781038,50048
874,assam,2023,2,783380,49755
875,assam,2023,2,781011,46533
876,assam,2023,2,785001,45031
877,assam,2023,2,786001,44226
878,assam,2023,2,782435,42067
879,assam,2023,2,781028,41323
880,bihar,2018,1,800001,71092
881,bihar,2018,1,800006,51989
882,bihar,2018,1,800020,46299
883,bihar,2018,1,845401,26349
884,bihar,2018,1,823001,22311
885,bihar,2018,1,801503,20404
886,bihar,2018,1,845438,20223
887,bihar,2018,1,842001,20084
888,bihar,2018,1,812001,20071
889,bihar,2018,1,842002,20024
890,bihar,2018,2,800001,94711
891,bihar,2018,2,800006,68659
892,bihar,2018,2,800020,60774
893,bihar,2018,2,845401,36977
894,bihar,2018,2,823001,30395
895,bihar,2018,2,845438,28375
896,bihar,2018,2,842001,27334
897,bihar,2018,2,801503,27233
898,bihar,2018,2,812001,26979
899,bihar,2018,2,842002,26341
900,bihar,2018,3,800001,112494
901,bihar,2018,3,800006,82368
902,bihar,2018,3,800020,72430
903,bihar,2018,3,845401,45977
904,bihar,2018,3,823001,37326
905,bihar,2018,3,845438,35432
906,bihar,2018,3,842001,32797
907,bihar,2018,3,801503,32597
908,bihar,2018,3,812001,31778
909,bihar,2018,3,842002,31195
910,bihar,2018,4,800001,134254
911,bihar,2018,4,800006,97937
912,bihar,2018,4,800020,86072
913,bihar,2018,4,845401,56938
914,bihar,2018,4,823001,46023
915,bihar,2018,4,845438,44617
916,bihar,2018,4,842001,39428
917,bihar,2018,4,801503,39106
918,bihar,2018,4,812001,38300
919,bihar,2018,4,802301,38256
920,bihar,2019,1,800001,155763
921,bihar,2019,1,800006,112180
922,bihar,2019,1,800020,98591
923,bihar,2019,1,845401,67473
924,bihar,2019,1,823001,53758
925,bihar,2019,1,845438,53452
926,bihar,2019,1,801503,45773
927,bihar,2019,1,842001,45763
928,bihar,2019,1,802301,44801
929,bihar,2019,1,812001,44256
930,bihar,2019,2,800001,176131
931,bihar,2019,2,800006,122307
932,bihar,2019,2,800020,108548
933,bihar,2019,2,845401,76909
934,bihar,2019,2,845438,61028
935,bihar,2019,2,823001,59743
936,bihar,2019,2,842001,52549
937,bihar,2019,2,801503,51154
938,bihar,2019,2,802301,50446
939,bihar,2019,2,812001,50398
940,bihar,2019,3,800001,194197
941,bihar,2019,3,800006,131686
942,bihar,2019,3,800020,117437
943,bihar,2019,3,845401,85543
944,bihar,2019,3,845438,68041
945,bihar,2019,3,823001,65720
946,bihar,2019,3,842001,58919
947,bihar,2019,3,801503,56571
948,bihar,2019,3,812001,55738
949,bihar,2019,3,802301,55612
950,bihar,2019,4,800001,210421
951,bihar,2019,4,800006,141267
952,bihar,2019,4,800020,126595
953,bihar,2019,4,845401,95162
954,bihar,2019,4,845438,76410
955,bihar,2019,4,823001,71999
956,bihar,2019,4,842001,64740
957,bihar,2019,4,801503,61692
958,bihar,2019,4,802301,61027
959,bihar,2019,4,812001,60690
960,bihar,2020,1,800001,226061
961,bihar,2020,1,800006,149937
962,bihar,2020,1,800020,135524
963,bihar,2020,1,845401,105308
964,bihar,2020,1,845438,85599
965,bihar,2020,1,823001,78258
966,bihar,2020,1,842001,70891
967,bihar,2020,1,801503,66952
968,bihar,2020,1,846004,66311
969,bihar,2020,1,802301,66179
970,bihar,2020,2,800001,239180
971,bihar,2020,2,800006,156697
972,bihar,2020,2,800020,143564
973,bihar,2020,2,845401,116500
974,bihar,2020,2,845438,95794
975,bihar,2020,2,823001,84238
976,bihar,2020,2,842001,76881
977,bihar,2020,2,801503,72440
978,bihar,2020,2,846004,72384
979,bihar,2020,2,802301,71937
980,bihar,2020,3,800001,254577
981,bihar,2020,3,800006,165587
982,bihar,2020,3,800020,153436
983,bihar,2020,3,845401,128397
984,bihar,2020,3,845438,105491
985,bihar,2020,3,823001,91491
986,bihar,2020,3,842001,83156
987,bihar,2020,3,846004,79075
988,bihar,2020,3,801503,78835
989,bihar,2020,3,802301,77893
990,bihar,2020,4,800001,271953
991,bihar,2020,4,800006,176286
992,bihar,2020,4,800020,164391
993,bihar,2020,4,845401,139691
994,bihar,2020,4,845438,114907
995,bihar,2020,4,823001,98986
996,bihar,2020,4,842001,89605
997,bihar,2020,4,846004,85920
998,bihar,2020,4,801503,85326
999,bihar,2020,4,802301,84588
1000,bihar,2021,1,800001,291064
1001,bihar,2021,1,800006,188807
1002,bihar,2021,1,800020,176118
1003,bihar,2021,1,845401,151249
1004,bihar,2021,1,845438,124418
1005,bihar,2021,1,823001,106623
1006,bihar,2021,1,842001,96473
1007,bihar,2021,1,846004,92791
1008,bihar,2021,1,801503,91718
1009,bihar,2021,1,802301,91053
1010,bihar,2021,2,800001,310396
1011,bihar,2021,2,800006,201509
1012,bihar,2021,2,800020,187797
1013,bihar,2021,2,845401,162194
1014,bihar,2021,2,845438,133423
1015,bihar,2021,2,823001,113959
1016,bihar,2021,2,842001,103177
1017,bihar,2021,2,846004,99223
1018,bihar,2021,2,801503,98037
1019,bihar,2021,2,802301,97433
1020,bihar,2021,3,800001,331994
1021,bihar,2021,3,800006,215907
1022,bihar,2021,3,800020,200899
1023,bihar,2021,3,845401,174765
1024,bihar,2021,3,845438,143642
1025,bihar,2021,3,823001,122153
1026,bihar,2021,3,842001,110719
1027,bihar,2021,3,846004,106541
1028,bihar,2021,3,801503,105096
1029,bihar,2021,3,802301,104690
1030,bihar,2021,4,800001,354049
1031,bihar,2021,4,800006,230673
1032,bihar,2021,4,800020,214343
1033,bihar,2021,4,845401,187426
1034,bihar,2021,4,845438,154094
1035,bihar,2021,4,823001,130535
1036,bihar,2021,4,842001,118411
1037,bihar,2021,4,846004,113937
1038,bihar,2021,4,801503,112216
1039,bihar,2021,4,802301,112066
1040,bihar,2022,1,800001,374585
1041,bihar,2022,1,800006,244496
1042,bihar,2022,1,800020,226982
1043,bihar,2022,1,845401,199667
1044,bihar,2022,1,845438,164043
1045,bihar,2022,1,823001,138345
1046,bihar,2022,1,842001,125613
1047,bihar,2022,1,846004,120989
1048,bihar,2022,1,802301,119021
1049,bihar,2022,1,801503,118829
1050,bihar,2022,2,800001,394289
1051,bihar,2022,2,800006,257919
1052,bihar,2022,2,800020,239192
1053,bihar,2022,2,845401,211280
1054,bihar,2022,2,845438,173688
1055,bihar,2022,2,823001,145953
1056,bihar,2022,2,842001,132578
1057,bihar,2022,2,846004,127805
1058,bihar,2022,2,802301,125702
1059,bihar,2022,2,801503,125223
1060,bihar,2022,3,800001,414926
1061,bihar,2022,3,800006,272017
1062,bihar,2022,3,800020,251896
1063,bihar,2022,3,845401,223461
1064,bihar,2022,3,845438,183758
1065,bihar,2022,3,823001,153810
1066,bihar,2022,3,842001,139844
1067,bihar,2022,3,846004,134888
1068,bihar,2022,3,802301,132748
1069,bihar,2022,3,801503,131911
1070,bihar,2022,4,800001,435858
1071,bihar,2022,4,800006,286403
1072,bihar,2022,4,800020,264853
1073,bihar,2022,4,845401,235479
1074,bihar,2022,4,845438,193467
1075,bihar,2022,4,823001,161778
1076,bihar,2022,4,842001,147230
1077,bihar,2022,4,846004,142051
1078,bihar,2022,4,802301,139772
1079,bihar,2022,4,801503,138639
1080,bihar,2023,1,800001,455854
1081,bihar,2023,1,800006,300230
1082,bihar,2023,1,800020,277169
1083,bihar,2023,1,845401,246901
1084,bihar,2023,1,845438,203029
1085,bihar,2023,1,823001,169449
1086,bihar,2023,1,842001,154271
1087,bihar,2023,1,846004,148858
1088,bihar,2023,1,802301,146579
1089,bihar,2023,1,801503,144944
1090,bihar,2023,2,800001,472016
1091,bihar,2023,2,800006,311558
1092,bihar,2023,2,800020,287226
1093,bihar,2023,2,845401,256921
1094,bihar,2023,2,845438,211285
1095,bihar,2023,2,823001,175779
1096,bihar,2023,2,842001,160164
1097,bihar,2023,2,846004,154656
1098,bihar,2023,2,802301,152195
1099,bihar,2023,2,801503,150388
1100,chandigarh,2018,1,160101,11805
1101,chandigarh,2018,1,160002,10228
1102,chandigarh,2018,1,160036,9118
1103,chandigarh,2018,1,160047,8701
1104,chandigarh,2018,1,160022,7205
1105,chandigarh,2018,1,160014,5082
1106,chandigarh,2018,1,160015,3791
1107,chandigarh,2018,1,160030,3568
1108,chandigarh,2018,1,160019,3384
1109,chandigarh,2018,1,160020,3161
1110,chandigarh,2018,2,160101,15846
1111,chandigarh,2018,2,160002,13532
1112,chandigarh,2018,2,160036,12172
1113,chandigarh,2018,2,160047,11636
1114,chandigarh,2018,2,160022,9558
1115,chandigarh,2018,2,160014,7019
1116,chandigarh,2018,2,160015,4883
1117,chandigarh,2018,2,160030,4840
1118,chandigarh,2018,2,160019,4407
1119,chandigarh,2018,2,160020,4165
1120,chandigarh,2018,3,160101,19810
1121,chandigarh,2018,3,160002,16929
1122,chandigarh,2018,3,160036,15103
1123,chandigarh,2018,3,160047,14492
1124,chandigarh,2018,3,160022,11963
1125,chandigarh,2018,3,160014,8884
1126,chandigarh,2018,3,160015,6087
1127,chandigarh,2018,3,160030,5895
1128,chandigarh,2018,3,160019,5610
1129,chandigarh,2018,3,160020,5211
1130,chandigarh,2018,4,160101,24670
1131,chandigarh,2018,4,160002,21350
1132,chandigarh,2018,4,160036,18721
1133,chandigarh,2018,4,160047,17732
1134,chandigarh,2018,4,160022,14640
1135,chandigarh,2018,4,160014,11285
1136,chandigarh,2018,4,160015,7435
1137,chandigarh,2018,4,160030,7194
1138,chandigarh,2018,4,160019,6759
1139,chandigarh,2018,4,160020,6374
1140,chandigarh,2019,1,160101,29177
1141,chandigarh,2019,1,160002,25286
1142,chandigarh,2019,1,160036,22093
1143,chandigarh,2019,1,160047,20696
1144,chandigarh,2019,1,160022,17171
1145,chandigarh,2019,1,160014,13548
1146,chandigarh,2019,1,160015,8582
1147,chandigarh,2019,1,160030,8239
1148,chandigarh,2019,1,160019,7885
1149,chandigarh,2019,1,160020,7361
1150,chandigarh,2019,2,160101,33226
1151,chandigarh,2019,2,160002,28840
1152,chandigarh,2019,2,160036,25318
1153,chandigarh,2019,2,160047,23915
