,State,Year,Quarter,District,RegisteredUser,AppOpens
5179,jammu-&-kashmir,2021,1,bandipore district,24662,380806
5180,jammu-&-kashmir,2021,1,reasi district,27524,560191
5181,jammu-&-kashmir,2021,1,shopian district,16657,257342
5182,jammu-&-kashmir,2021,1,poonch district,28300,438878
5183,jammu-&-kashmir,2021,1,kathua district,62777,999489
5184,jammu-&-kashmir,2021,1,kishtwar district,12235,192499
5185,jammu-&-kashmir,2021,1,pulwama district,46731,822230
5186,jammu-&-kashmir,2021,1,ramban district,16907,314751
5187,jammu-&-kashmir,2021,1,rajouri district,47092,761083
5188,jammu-&-kashmir,2021,1,kulgam district,31882,413955
5189,jammu-&-kashmir,2021,1,budgam district,67920,1094310
5190,jammu-&-kashmir,2021,1,anantnag district,61151,943863
5191,jammu-&-kashmir,2021,1,kupwara district,59485,1040018
5192,jammu-&-kashmir,2021,2,muzaffarabad district,416,140975
5193,jammu-&-kashmir,2021,2,doda district,28542,1668531
5194,jammu-&-kashmir,2021,2,samba district,57066,1261847
5195,jammu-&-kashmir,2021,2,mirpur district,5662,519745
5196,jammu-&-kashmir,2021,2,srinagar district,114498,1723018
5197,jammu-&-kashmir,2021,2,baramulla district,97258,2275167
5198,jammu-&-kashmir,2021,2,jammu district,329625,5307827
5199,jammu-&-kashmir,2021,2,ganderbal district,23884,732103
5200,jammu-&-kashmir,2021,2,udhampur district,63296,2284672
5201,jammu-&-kashmir,2021,2,bandipore district,26435,753955
5202,jammu-&-kashmir,2021,2,reasi district,29716,1517492
5203,jammu-&-kashmir,2021,2,shopian district,17933,458734
5204,jammu-&-kashmir,2021,2,poonch district,30575,1527433
5205,jammu-&-kashmir,2021,2,kathua district,67569,2554198
5206,jammu-&-kashmir,2021,2,kishtwar district,13206,1464466
5207,jammu-&-kashmir,2021,2,pulwama district,50038,1135519
5208,jammu-&-kashmir,2021,2,ramban district,18253,999598
5209,jammu-&-kashmir,2021,2,rajouri district,50772,2055898
5210,jammu-&-kashmir,2021,2,kulgam district,34224,770338
5211,jammu-&-kashmir,2021,2,budgam district,72750,1261253
5212,jammu-&-kashmir,2021,2,anantnag district,65592,1762005
5213,jammu-&-kashmir,2021,2,kupwara district,63957,2099785
5214,jammu-&-kashmir,2021,3,muzaffarabad district,454,277152
5215,jammu-&-kashmir,2021,3,doda district,30988,2156305
5216,jammu-&-kashmir,2021,3,samba district,61677,1647183
5217,jammu-&-kashmir,2021,3,mirpur district,6201,741299
5218,jammu-&-kashmir,2021,3,srinagar district,122752,2116162
5219,jammu-&-kashmir,2021,3,baramulla district,104763,2926151
5220,jammu-&-kashmir,2021,3,jammu district,354280,7100607
5221,jammu-&-kashmir,2021,3,ganderbal district,25735,1207298
5222,jammu-&-kashmir,2021,3,udhampur district,68452,2608312
5223,jammu-&-kashmir,2021,3,bandipore district,28469,1139504
5224,jammu-&-kashmir,2021,3,reasi district,32275,2111256
5225,jammu-&-kashmir,2021,3,shopian district,19343,542538
5226,jammu-&-kashmir,2021,3,poonch district,33277,2129714
5227,jammu-&-kashmir,2021,3,kathua district,73280,3107994
5228,jammu-&-kashmir,2021,3,kishtwar district,14320,1885750
5229,jammu-&-kashmir,2021,3,pulwama district,53876,1519762
5230,jammu-&-kashmir,2021,3,ramban district,19751,1301613
5231,jammu-&-kashmir,2021,3,rajouri district,55013,2580630
5232,jammu-&-kashmir,2021,3,kulgam district,36921,956967
5233,jammu-&-kashmir,2021,3,budgam district,78298,1548150
5234,jammu-&-kashmir,2021,3,anantnag district,70633,2364289
5235,jammu-&-kashmir,2021,3,kupwara district,69102,3056561
5236,jammu-&-kashmir,2021,4,muzaffarabad district,506,22752
5237,jammu-&-kashmir,2021,4,doda district,33427,846302
5238,jammu-&-kashmir,2021,4,samba district,66057,1804895
5239,jammu-&-kashmir,2021,4,mirpur district,6709,171174
5240,jammu-&-kashmir,2021,4,srinagar district,130968,2897946
5241,jammu-&-kashmir,2021,4,baramulla district,112175,2592259
5242,jammu-&-kashmir,2021,4,jammu district,378618,8499645
5243,jammu-&-kashmir,2021,4,ganderbal district,27599,699275
5244,jammu-&-kashmir,2021,4,udhampur district,73525,2166683
5245,jammu-&-kashmir,2021,4,bandipore district,30502,782430
5246,jammu-&-kashmir,2021,4,reasi district,34767,1115094
5247,jammu-&-kashmir,2021,4,shopian district,20780,528874
5248,jammu-&-kashmir,2021,4,poonch district,35913,914840
5249,jammu-&-kashmir,2021,4,kathua district,78693,1976525
5250,jammu-&-kashmir,2021,4,kishtwar district,15389,430915
5251,jammu-&-kashmir,2021,4,pulwama district,57630,1470314
5252,jammu-&-kashmir,2021,4,ramban district,21283,726042
5253,jammu-&-kashmir,2021,4,rajouri district,59304,1466839
5254,jammu-&-kashmir,2021,4,kulgam district,39481,885164
5255,jammu-&-kashmir,2021,4,budgam district,83726,2099845
5256,jammu-&-kashmir,2021,4,anantnag district,75622,1791477
5257,jammu-&-kashmir,2021,4,kupwara district,74136,2122858
5258,jammu-&-kashmir,2022,1,muzaffarabad district,540,480972
5259,jammu-&-kashmir,2022,1,doda district,35680,3731468
5260,jammu-&-kashmir,2022,1,samba district,70288,2419072
5261,jammu-&-kashmir,2022,1,mirpur district,7177,1274287
5262,jammu-&-kashmir,2022,1,srinagar district,138727,1353992
5263,jammu-&-kashmir,2022,1,baramulla district,119475,3187493
5264,jammu-&-kashmir,2022,1,jammu district,401675,7369217
5265,jammu-&-kashmir,2022,1,ganderbal district,29427,1086867
5266,jammu-&-kashmir,2022,1,udhampur district,78353,4561115
5267,jammu-&-kashmir,2022,1,bandipore district,32427,1906499
5268,jammu-&-kashmir,2022,1,reasi district,37052,4089782
5269,jammu-&-kashmir,2022,1,shopian district,22173,601448
5270,jammu-&-kashmir,2022,1,poonch district,38315,3572503
5271,jammu-&-kashmir,2022,1,kathua district,83944,6051993
5272,jammu-&-kashmir,2022,1,kishtwar district,16418,3226678
5273,jammu-&-kashmir,2022,1,pulwama district,61306,1541606
5274,jammu-&-kashmir,2022,1,ramban district,22686,1936558
5275,jammu-&-kashmir,2022,1,rajouri district,63232,5359687
5276,jammu-&-kashmir,2022,1,kulgam district,42103,973922
5277,jammu-&-kashmir,2022,1,budgam district,88994,1081801
5278,jammu-&-kashmir,2022,1,anantnag district,80434,2235395
5279,jammu-&-kashmir,2022,1,kupwara district,78894,4073502
5280,jammu-&-kashmir,2022,2,muzaffarabad district,569,721831
5281,jammu-&-kashmir,2022,2,doda district,37779,5377569
5282,jammu-&-kashmir,2022,2,samba district,74186,3213482
5283,jammu-&-kashmir,2022,2,mirpur district,7601,1968657
5284,jammu-&-kashmir,2022,2,srinagar district,146169,1914232
5285,jammu-&-kashmir,2022,2,baramulla district,126067,4922259
5286,jammu-&-kashmir,2022,2,jammu district,423398,8926803
5287,jammu-&-kashmir,2022,2,ganderbal district,31111,3377275
5288,jammu-&-kashmir,2022,2,udhampur district,82705,6195826
5289,jammu-&-kashmir,2022,2,bandipore district,34244,2602119
5290,jammu-&-kashmir,2022,2,reasi district,39173,5696031
5291,jammu-&-kashmir,2022,2,shopian district,23465,810291
5292,jammu-&-kashmir,2022,2,poonch district,40606,4672381
5293,jammu-&-kashmir,2022,2,kathua district,88764,7935788
5294,jammu-&-kashmir,2022,2,kishtwar district,17326,4072235
5295,jammu-&-kashmir,2022,2,pulwama district,64808,2295579
5296,jammu-&-kashmir,2022,2,ramban district,24052,3050908
5297,jammu-&-kashmir,2022,2,rajouri district,66893,7456466
5298,jammu-&-kashmir,2022,2,kulgam district,44393,1545241
5299,jammu-&-kashmir,2022,2,budgam district,93893,1869838
5300,jammu-&-kashmir,2022,2,anantnag district,84898,4586304
5301,jammu-&-kashmir,2022,2,kupwara district,83470,6775195
5302,jammu-&-kashmir,2022,3,muzaffarabad district,592,952229
5303,jammu-&-kashmir,2022,3,doda district,39659,6978827
5304,jammu-&-kashmir,2022,3,samba district,78092,4267809
5305,jammu-&-kashmir,2022,3,mirpur district,7926,1829119
5306,jammu-&-kashmir,2022,3,srinagar district,153729,1647570
5307,jammu-&-kashmir,2022,3,baramulla district,132526,5517125
5308,jammu-&-kashmir,2022,3,jammu district,445345,11603149
5309,jammu-&-kashmir,2022,3,ganderbal district,32688,5505482
5310,jammu-&-kashmir,2022,3,udhampur district,86915,6912898
5311,jammu-&-kashmir,2022,3,bandipore district,36029,2922097
5312,jammu-&-kashmir,2022,3,reasi district,41108,6290088
5313,jammu-&-kashmir,2022,3,shopian district,24676,1040961
5314,jammu-&-kashmir,2022,3,poonch district,42653,5618116
5315,jammu-&-kashmir,2022,3,kathua district,93084,8200860
5316,jammu-&-kashmir,2022,3,kishtwar district,18168,4965859
5317,jammu-&-kashmir,2022,3,pulwama district,68004,2763346
5318,jammu-&-kashmir,2022,3,ramban district,25296,3925846
5319,jammu-&-kashmir,2022,3,rajouri district,70231,8425068
5320,jammu-&-kashmir,2022,3,kulgam district,46715,1705069
5321,jammu-&-kashmir,2022,3,budgam district,98698,2099049
5322,jammu-&-kashmir,2022,3,anantnag district,89184,8191712
5323,jammu-&-kashmir,2022,3,kupwara district,87867,7983956
5324,jammu-&-kashmir,2022,4,muzaffarabad district,598,50129
5325,jammu-&-kashmir,2022,4,doda district,41227,1620662
5326,jammu-&-kashmir,2022,4,samba district,81447,3159821
5327,jammu-&-kashmir,2022,4,mirpur district,8110,282243
5328,jammu-&-kashmir,2022,4,srinagar district,160924,4284704
5329,jammu-&-kashmir,2022,4,baramulla district,138215,4050435
5330,jammu-&-kashmir,2022,4,jammu district,465635,14015838
5331,jammu-&-kashmir,2022,4,ganderbal district,34020,1093714
5332,jammu-&-kashmir,2022,4,udhampur district,90677,3588426
5333,jammu-&-kashmir,2022,4,bandipore district,37554,1187600
5334,jammu-&-kashmir,2022,4,reasi district,42686,1985389
5335,jammu-&-kashmir,2022,4,shopian district,25639,1040648
5336,jammu-&-kashmir,2022,4,poonch district,44253,1667445
5337,jammu-&-kashmir,2022,4,kathua district,96688,3532478
5338,jammu-&-kashmir,2022,4,kishtwar district,18904,928136
5339,jammu-&-kashmir,2022,4,pulwama district,70875,2201068
5340,jammu-&-kashmir,2022,4,ramban district,26335,1386458
5341,jammu-&-kashmir,2022,4,rajouri district,72921,2562701
5342,jammu-&-kashmir,2022,4,kulgam district,48872,1582267
5343,jammu-&-kashmir,2022,4,budgam district,103056,3084965
5344,jammu-&-kashmir,2022,4,anantnag district,93107,3151558
5345,jammu-&-kashmir,2022,4,kupwara district,91691,3749180
5346,jammu-&-kashmir,2023,1,muzaffarabad district,622,1000008
5347,jammu-&-kashmir,2023,1,doda district,43097,11147268
5348,jammu-&-kashmir,2023,1,samba district,85114,4890989
5349,jammu-&-kashmir,2023,1,mirpur district,8495,2786174
5350,jammu-&-kashmir,2023,1,srinagar district,167765,1977179
5351,jammu-&-kashmir,2023,1,baramulla district,144514,6961193
5352,jammu-&-kashmir,2023,1,jammu district,485903,17150597
5353,jammu-&-kashmir,2023,1,ganderbal district,35514,2023040
5354,jammu-&-kashmir,2023,1,udhampur district,94792,11747882
5355,jammu-&-kashmir,2023,1,bandipore district,39106,2724864
5356,jammu-&-kashmir,2023,1,reasi district,44602,8133522
5357,jammu-&-kashmir,2023,1,shopian district,26874,1553342
5358,jammu-&-kashmir,2023,1,poonch district,46382,7586998
5359,jammu-&-kashmir,2023,1,kathua district,100962,12383545
5360,jammu-&-kashmir,2023,1,kishtwar district,19740,6574667
5361,jammu-&-kashmir,2023,1,pulwama district,74016,3500620
5362,jammu-&-kashmir,2023,1,ramban district,27571,4925109
5363,jammu-&-kashmir,2023,1,rajouri district,76256,10780591
5364,jammu-&-kashmir,2023,1,kulgam district,51100,1477596
5365,jammu-&-kashmir,2023,1,budgam district,107555,2252134
5366,jammu-&-kashmir,2023,1,anantnag district,97227,5022207
5367,jammu-&-kashmir,2023,1,kupwara district,95832,8229186
5368,jammu-&-kashmir,2023,2,muzaffarabad district,662,1797035
5369,jammu-&-kashmir,2023,2,doda district,45198,14803755
5370,jammu-&-kashmir,2023,2,samba district,88654,7451923
5371,jammu-&-kashmir,2023,2,mirpur district,8965,3302134
5372,jammu-&-kashmir,2023,2,srinagar district,174167,4390729
5373,jammu-&-kashmir,2023,2,baramulla district,150753,13182607
5374,jammu-&-kashmir,2023,2,jammu district,504935,21998444
5375,jammu-&-kashmir,2023,2,ganderbal district,37109,5938343
5376,jammu-&-kashmir,2023,2,udhampur district,98918,14432069
5377,jammu-&-kashmir,2023,2,bandipore district,40834,5945066
5378,jammu-&-kashmir,2023,2,reasi district,46697,12126106
5379,jammu-&-kashmir,2023,2,shopian district,28192,2327470
5380,jammu-&-kashmir,2023,2,poonch district,48610,14965536
5381,jammu-&-kashmir,2023,2,kathua district,105650,16685906
5382,jammu-&-kashmir,2023,2,kishtwar district,20624,8082588
5383,jammu-&-kashmir,2023,2,pulwama district,77212,6621358
5384,jammu-&-kashmir,2023,2,ramban district,28867,9065962
5385,jammu-&-kashmir,2023,2,rajouri district,79836,14149295
5386,jammu-&-kashmir,2023,2,kulgam district,53421,3660631
5387,jammu-&-kashmir,2023,2,budgam district,112096,5764744
5388,jammu-&-kashmir,2023,2,anantnag district,101512,9456616
5389,jammu-&-kashmir,2023,2,kupwara district,100220,13100824
5390,jharkhand,2018,1,ramgarh district,37875,0
5391,jharkhand,2018,1,ranchi district,159444,0
5392,jharkhand,2018,1,east singhbhum district,103016,0
5393,jharkhand,2018,1,jamtara district,10659,0
5394,jharkhand,2018,1,dumka district,16027,0
5395,jharkhand,2018,1,koderma district,21423,0
5396,jharkhand,2018,1,hazaribagh district,56421,0
5397,jharkhand,2018,1,simdega district,2983,0
5398,jharkhand,2018,1,garhwa district,14981,0
5399,jharkhand,2018,1,saraikela kharsawan district,31177,0
5400,jharkhand,2018,1,gumla district,6616,0
5401,jharkhand,2018,1,chatra district,11805,0
5402,jharkhand,2018,1,khunti district,4037,0
5403,jharkhand,2018,1,dhanbad district,130195,0
5404,jharkhand,2018,1,godda district,16608,0
5405,jharkhand,2018,1,deoghar district,35229,0
5406,jharkhand,2018,1,palamu district,31788,0
5407,jharkhand,2018,1,latehar district,7580,0
5408,jharkhand,2018,1,west singhbhum district,15529,0
5409,jharkhand,2018,1,pakur district,6846,0
5410,jharkhand,2018,1,lohardaga district,5431,0
5411,jharkhand,2018,1,sahebganj district,12479,0
5412,jharkhand,2018,1,giridih district,45940,0
5413,jharkhand,2018,1,bokaro district,101673,0
5414,jharkhand,2018,2,ramgarh district,51846,0
5415,jharkhand,2018,2,ranchi district,216019,0
5416,jharkhand,2018,2,east singhbhum district,142493,0
5417,jharkhand,2018,2,jamtara district,15754,0
5418,jharkhand,2018,2,dumka district,22385,0
5419,jharkhand,2018,2,koderma district,28998,0
5420,jharkhand,2018,2,hazaribagh district,78856,0
5421,jharkhand,2018,2,simdega district,4315,0
5422,jharkhand,2018,2,garhwa district,22429,0
5423,jharkhand,2018,2,saraikela kharsawan district,43186,0
5424,jharkhand,2018,2,gumla district,9302,0
5425,jharkhand,2018,2,chatra district,17229,0
5426,jharkhand,2018,2,khunti district,5835,0
5427,jharkhand,2018,2,dhanbad district,181348,0
5428,jharkhand,2018,2,godda district,23746,0
5429,jharkhand,2018,2,deoghar district,50575,0
5430,jharkhand,2018,2,palamu district,45659,0
5431,jharkhand,2018,2,latehar district,11032,0
5432,jharkhand,2018,2,west singhbhum district,22297,0
5433,jharkhand,2018,2,pakur district,9475,0
5434,jharkhand,2018,2,lohardaga district,7702,0
5435,jharkhand,2018,2,sahebganj district,17195,0
5436,jharkhand,2018,2,giridih district,63248,0
5437,jharkhand,2018,2,bokaro district,139675,0
5438,jharkhand,2018,3,ramgarh district,63704,0
5439,jharkhand,2018,3,ranchi district,265341,0
5440,jharkhand,2018,3,east singhbhum district,176668,0
5441,jharkhand,2018,3,jamtara district,20471,0
5442,jharkhand,2018,3,dumka district,28400,0
5443,jharkhand,2018,3,koderma district,36314,0
5444,jharkhand,2018,3,hazaribagh district,99502,0
5445,jharkhand,2018,3,simdega district,5759,0
5446,jharkhand,2018,3,garhwa district,30199,0
5447,jharkhand,2018,3,saraikela kharsawan district,54706,0
5448,jharkhand,2018,3,gumla district,12095,0
5449,jharkhand,2018,3,chatra district,22931,0
5450,jharkhand,2018,3,khunti district,8026,0
5451,jharkhand,2018,3,dhanbad district,219103,0
5452,jharkhand,2018,3,godda district,30225,0
5453,jharkhand,2018,3,deoghar district,63814,0
5454,jharkhand,2018,3,palamu district,59382,0
5455,jharkhand,2018,3,latehar district,14871,0
5456,jharkhand,2018,3,west singhbhum district,29036,0
5457,jharkhand,2018,3,pakur district,12107,0
5458,jharkhand,2018,3,lohardaga district,10207,0
5459,jharkhand,2018,3,sahebganj district,21878,0
5460,jharkhand,2018,3,giridih district,80440,0
5461,jharkhand,2018,3,bokaro district,167183,0
5462,jharkhand,2018,4,ramgarh district,78772,0
5463,jharkhand,2018,4,ranchi district,326599,0
5464,jharkhand,2018,4,east singhbhum district,217406,0
5465,jharkhand,2018,4,jamtara district,26309,0
5466,jharkhand,2018,4,dumka district,36099,0
5467,jharkhand,2018,4,koderma district,45333,0
5468,jharkhand,2018,4,hazaribagh district,126167,0
5469,jharkhand,2018,4,simdega district,7712,0
5470,jharkhand,2018,4,garhwa district,40041,0
5471,jharkhand,2018,4,saraikela kharsawan district,68611,0
5472,jharkhand,2018,4,gumla district,15753,0
5473,jharkhand,2018,4,chatra district,30596,0
5474,jharkhand,2018,4,khunti district,10206,0
5475,jharkhand,2018,4,dhanbad district,268439,0
5476,jharkhand,2018,4,godda district,38887,0
5477,jharkhand,2018,4,deoghar district,80669,0
5478,jharkhand,2018,4,palamu district,77478,0
5479,jharkhand,2018,4,latehar district,19320,0
5480,jharkhand,2018,4,west singhbhum district,37405,0
5481,jharkhand,2018,4,pakur district,15419,0
5482,jharkhand,2018,4,lohardaga district,13230,0
5483,jharkhand,2018,4,sahebganj district,28138,0
5484,jharkhand,2018,4,giridih district,103118,0
5485,jharkhand,2018,4,bokaro district,202242,0
5486,jharkhand,2019,1,ramgarh district,93606,0
5487,jharkhand,2019,1,ranchi district,386608,0
5488,jharkhand,2019,1,east singhbhum district,256344,0
5489,jharkhand,2019,1,jamtara district,31881,0
5490,jharkhand,2019,1,dumka district,43171,0
5491,jharkhand,2019,1,koderma district,54059,0
5492,jharkhand,2019,1,hazaribagh district,151904,0
5493,jharkhand,2019,1,simdega district,9604,0
5494,jharkhand,2019,1,garhwa district,49830,0
5495,jharkhand,2019,1,saraikela kharsawan district,81052,0
5496,jharkhand,2019,1,gumla district,19367,0
